"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","M_MORTDUE","M_VALUE","M_YOJ","M_DEROG","M_DELINQ","M_CLAGE","M_NINQ","M_CLNO","M_DEBTINC"
0,7300,93428,118184,"HomeImp","Other",10,0,0,411.952050525154,1,50,40.3964743502561,0,0,0,1,1,0,0,0,0
0,9400,57000,70000,"DebtCon","Other",4,0,0,179.566666666667,2,17,40.4606758157819,0,0,0,0,0,0,0,0,1
0,19600,49984,84519,"DebtCon","Other",12,0,0,92.8113332249233,0,10,7.61406542233381,0,0,0,0,0,0,0,0,0
0,33600,79877,118554,"DebtCon","Mgr",9,0,0,78.3277677133406,1,35,25.0120203686003,0,0,0,0,0,0,0,0,0
1,14600,67997,87000,"DebtCon","Other",11,1,2,93.3333333333333,3,23,43.8092920700457,0,0,0,0,1,0,0,0,1
1,16800,16204,27781,"HomeImp","Other",1,10,0,190.577096819202,0,9,27.1468856479725,0,0,0,0,0,0,0,0,0
0,17800,38770,64357,"DebtCon","Other",17,0,0,282.935784600634,0,21,27.9794954703746,0,0,0,0,0,0,0,0,0
0,28400,112996,175817,"DebtCon","Sales",17,0,0,303.282055055857,1,31,36.2890025975597,0,0,0,0,0,0,0,0,0
0,6400,17491,63614,"HomeImp","Office",23,0,0,325.299308708367,0,12,40.2444043689102,0,0,0,0,0,0,0,0,0
0,17600,53242,66000,"NotProvided","NotProvided",7,0,0,111.78570043985,0,14,27.0908947217701,1,0,0,0,0,0,0,0,0
0,31900,104092,143832,"DebtCon","Other",15,0,0,235.201819464071,1,40,43.6915244234081,0,0,0,0,0,0,0,0,0
0,20500,37437,65004,"DebtCon","Other",1,0,0,120.426716107784,0,17,22.5254551199709,0,0,0,0,0,0,0,0,0
0,10800,13365,66979,"HomeImp","Other",9,2,1,346.979651397694,1,22,16.481629680056,0,0,0,0,0,0,0,0,0
1,10600,53200,71000,"DebtCon","ProfExe",2,0,0,224.233333333333,5,39,31.3539069362888,0,0,0,0,0,0,0,0,1
0,11200,44966,55114,"DebtCon","Office",1,0,0,173.961897406886,1,21,37.4566221020914,0,0,0,0,0,0,0,0,0
0,24300,42276,68775,"DebtCon","Other",24,0,0,309.683585606567,2,31,32.7465068906157,0,0,0,0,0,0,0,0,0
0,41600,36206,53078,"DebtCon","Other",9,6,0,108.870116678522,0,20,26.9894402292508,1,0,1,0,1,0,1,0,0
0,31600,11478,66275,"DebtCon","Other",1,0,0,97.1986339242949,1,5,35.9452057526937,0,0,0,0,0,0,0,0,0
0,30500,10952,65166,"DebtCon","Other",0,0,0,91.9516035059631,1,6,37.6926243843756,0,0,0,0,0,0,0,0,0
1,4000,29562,37200,"DebtCon","Other",6,0,0,92.1333333333333,1,26,1.8555399802772,0,0,0,0,0,0,0,0,1
0,5200,67000,77000,"HomeImp","Other",9,0,1,119.7,0,25,29.3710022760094,0,0,0,0,0,0,0,0,1
0,11000,54641,65705,"DebtCon","Other",5,0,0,323.192927628011,0,10,33.2996283938315,0,0,0,0,0,0,0,0,0
0,20900,63038,86870,"DebtCon","NotProvided",3,0,0,113.698833437025,0,16,38.7325218132848,0,0,0,0,0,0,0,0,0
0,8000,49000,60000,"DebtCon","Mgr",11,0,0,107.533333333333,1,19,27.8611239197855,0,0,0,0,0,0,0,0,1
1,27500,137900,184000,"DebtCon","Office",10,0,0,318.566666666667,0,0,26.4575244491769,0,0,0,0,0,1,0,0,1
0,34100,138523,196555,"DebtCon","ProfExe",21,0,0,185.005434665231,1,22,38.8960395039506,0,0,0,0,0,0,0,0,0
0,38000,58200,108000,"DebtCon","Mgr",16,0,1,195.833333333333,0,22,34.1227535080084,0,0,0,0,0,0,0,0,1
0,20200,61477,98143,"DebtCon","Office",1,0,0,156.929088860923,0,21,36.0998683460056,0,0,0,0,0,0,0,0,0
1,17900,70046,135917,"DebtCon","Self",1,1,2,138.011008269972,0,16,38.2892022950804,0,0,0,0,0,0,0,0,0
0,42900,122372,175968,"DebtCon","Self",13,0,0,160.729755738783,0,4,39.469199606096,0,0,0,0,0,0,0,0,0
0,8300,44783,63424,"HomeImp","Other",2,0,0,97.9008362046973,0,12,36.5878698006821,0,0,0,0,1,0,1,0,0
0,17000,63450,92816,"NotProvided","ProfExe",10,0,0,93.9258820604589,1,16,25.7186710823088,0,0,0,0,0,1,0,0,0
0,12300,60200,77079,"HomeImp","Office",13,0,0,242.2441381753,1,32,45.3941685451633,0,0,0,0,0,0,0,0,0
1,15600,63500,80000,"DebtCon","Sales",0.2,3,0,104.566666666667,2,20,30.3785475699876,0,0,0,0,0,0,0,0,1
0,14900,60667,81293,"DebtCon","NotProvided",6,0,0,117.795103874788,1,9,27.5737365036382,0,0,0,1,1,1,1,1,0
0,25100,39000,59783,"DebtCon","Other",16,0,0,307.749735933582,0,19,39.2770219843914,1,0,1,0,0,0,0,0,0
0,13500,124696,200707,"HomeImp","Office",0,0,1,348.669491986323,0,16,39.5507030147038,0,0,0,0,0,0,0,0,0
0,12200,70722,81760,"DebtCon","Other",0,0,0,219.785272779268,3,26,30.2770053764512,0,0,0,0,0,0,0,0,0
1,35000,227000,316000,"HomeImp","ProfExe",3,0,0,160.266666666667,1,25,36.1781219995805,0,0,0,0,0,0,0,0,1
0,6800,138691,160063,"HomeImp","ProfExe",12,0,0,208.420843032868,0,19,19.3333673599425,0,0,0,0,0,0,0,0,0
0,28800,132019,168828,"DebtCon","Mgr",0,0,0,231.286134011998,1,24,35.4903056707607,0,0,0,0,0,0,0,0,0
0,28500,84908,108385,"DebtCon","Office",10,0,0,384.285046890196,0,45,41.3420109420978,0,0,0,0,0,0,0,0,0
1,10000,99600,125500,"DebtCon","Office",8,0,0,80.1,3,21,32.7949764428311,0,0,0,0,0,0,0,0,1
0,5900,58453,66903,"NotProvided","NotProvided",8,0,0,154.552547385472,0,13,32.7829268275867,1,0,1,1,1,1,1,1,0
0,21900,61838,92091,"DebtCon","Office",5,0,0,171.576700063706,0,16,37.8004008892925,0,0,0,1,1,0,1,0,0
0,7900,44682,57285,"DebtCon","NotProvided",7,1,0,110.071856893415,1,25,25.4090167133506,0,0,0,0,0,0,0,0,0
0,19700,23921,134867,"DebtCon","Other",9,0,0,374.127183303869,0,10,38.865655196335,0,0,0,0,0,0,0,0,0
0,16200,22956,44866,"DebtCon","Mgr",16,0,0,114.759019173498,1,17,24.0908821669504,0,0,0,0,0,0,0,0,0
0,8300,35343,51986,"DebtCon","Other",10,0,0,242.818966945498,1,31,37.9666060156266,0,0,0,0,0,0,0,0,0
0,21200,70096,108632,"HomeImp","Other",4,0,0,200.014917524803,1,13,29.6412864430115,0,0,0,0,0,0,0,0,0
0,5600,69435,83489,"DebtCon","ProfExe",14,0,0,200.418434018505,1,17,22.8410928480239,0,0,0,0,0,0,0,0,0
0,8800,49459,74928,"NotProvided","NotProvided",13,1,0,164.300918721773,1,15,23.9889130656323,1,0,1,1,1,1,1,1,0
0,27600,54584,86568,"DebtCon","Other",22,0,0,214.815737296941,1,27,35.223970798335,0,0,0,0,0,0,0,0,0
0,18300,40018,65355,"DebtCon","Other",16,1,0,287.974629792022,0,21,28.3628829653854,0,0,0,0,0,0,0,0,0
0,51700,181000,255026,"DebtCon","ProfExe",6,0,0,253.742098574511,1,33,40.0176032805711,0,0,0,0,0,0,0,0,0
0,21100,61427,83722,"DebtCon","Other",19,0,0,220.553533619394,0,21,32.7276277602965,0,0,0,0,0,0,0,0,0
0,13200,22270,38437,"DebtCon","Office",5,0,1,107.773386651089,0,17,20.6431996750334,0,0,0,0,0,0,0,0,0
0,17800,58942,91483,"HomeImp","ProfExe",5,0,0,123.736674349758,0,13,28.1559599913358,0,0,0,0,0,0,0,0,0
0,9300,53772,71497,"HomeImp","Mgr",2,0,2,136.080029851747,0,23,29.6866708435848,0,0,0,0,0,0,0,0,0
0,31400,16209,62450,"DebtCon","Other",1,0,0,108.387657710207,1,6,38.1212750692299,0,0,0,0,0,0,0,0,0
0,12100,83557,98881,"HomeImp","ProfExe",6,0,0,102.225704464019,1,26,25.782787088469,0,0,0,0,0,0,0,0,0
0,16000,66395,85782,"DebtCon","Other",1,2,1,99.5192175509013,1,25,33.2069696301906,0,0,0,0,0,0,0,0,0
0,44400,100564,154708,"DebtCon","Other",14,0,0,253.914110962718,3,30,43.9021523569208,0,0,0,1,0,0,0,0,0
1,14000,17857,28992,"HomeImp","Other",1,0,0,342.066666666667,2,14,27.6916481582409,1,0,1,0,0,0,0,0,1
0,9000,35873,63684,"HomeImp","Other",9,0,0,358.066666666667,0,7,40.3617699058642,1,0,1,0,0,0,0,0,1
0,20700,71408,103991,"HomeImp","Other",4,0,0,208.351750479975,1,12,31.3273944406479,0,0,0,0,0,0,0,0,0
1,4500,118000,146870,"HomeImp","ProfExe",4.5,2,0,203.866666666667,1,20,39.6869591053887,0,0,0,0,0,0,0,0,1
0,30700,36804,83295,"DebtCon","Other",18,0,0,289.399816062612,0,15,42.2138697802573,0,0,1,1,1,0,0,0,0
0,14900,65843,86628,"HomeImp","Other",9,0,0,288.581891040294,0,20,28.275562841364,0,0,1,0,0,0,0,0,0
0,27900,113843,156282,"DebtCon","ProfExe",7,0,0,109.959626186992,2,27,33.9424648468161,0,0,0,0,0,0,0,0,0
0,11000,60123,74887,"HomeImp","Other",3,0,1,242.249761148205,2,16,37.6801697639563,0,0,0,0,0,0,0,0,0
0,9500,115186,131800,"DebtCon","Self",7,0,0,177.050036053815,0,19,33.4305580396813,0,0,0,0,0,0,0,0,0
1,23000,32000,55000,"DebtCon","Other",0.4,0,0,211.033333333333,0,23,41.5128358927056,0,0,0,0,0,0,0,0,1
0,36300,142395,195120,"DebtCon","ProfExe",22,0,0,185.359372076644,0,22,38.3550948864571,0,0,0,0,0,0,0,0,0
0,13600,12724,52016,"HomeImp","Office",24,0,1,269.628710926055,0,19,28.1724261097947,0,0,0,0,0,0,0,0,0
0,9900,52800,66000,"HomeImp","Other",29,1,3,188.933333333333,1,24,29.3301420543856,0,0,0,0,0,0,0,0,1
0,28400,36484,73478,"DebtCon","Mgr",13,1,0,100.975090795007,6,16,34.7639937746637,0,0,0,0,0,0,0,0,0
0,78400,13900,102910,"HomeImp","NotProvided",27,0,1,138,0,14,37.3082466974939,0,0,0,0,0,0,0,0,1
0,6700,29662,36195,"HomeImp","Office",1,0,0,112.137080660234,1,30,38.5286328102875,0,0,0,0,0,0,0,0,0
0,80600,16337,109370,"HomeImp","NotProvided",28,0,0,137.439991352455,0,14,34.2020050324136,0,0,0,0,0,0,0,0,0
0,18200,4447,21510,"DebtCon","Other",13,0,0,67,2,19,33.824107890145,0,0,1,0,0,0,0,0,1
0,10400,63626,79477,"NotProvided","Other",12,0,0,260.797262224094,0,27,27.9428660282506,0,0,0,0,0,0,0,0,0
0,28600,94165,130285,"DebtCon","Office",10,0,1,137.813330941019,0,28,42.0800160368113,0,0,0,0,0,0,0,0,0
0,86000,47355,85000,"DebtCon","Other",15,0,0,210.966666666667,0,16,32.5984018715138,0,0,0,0,0,0,0,0,1
0,23900,21549,49842,"DebtCon","Other",25,0,0,300.296312532328,2,12,30.2039892833466,0,0,0,0,0,0,1,0,0
0,11700,55119,67931,"DebtCon","Mgr",4,0,0,199.410699236054,2,16,27.6163385107817,0,0,0,0,0,0,0,0,0
0,9700,44652,63232,"DebtCon","Other",9,0,0,102.165513630198,0,22,37.0348758737719,0,0,0,0,0,0,0,0,0
0,21600,18026,54212,"DebtCon","Other",4,0,1,303.433333333333,0,19,35.9078153999419,1,0,1,0,0,0,0,0,1
0,15100,127045,163833,"DebtCon","Office",4,0,0,135.975276707909,0,21,25.8618123360173,0,0,0,0,0,0,0,0,0
0,9800,47126,57365,"DebtCon","Other",0,0,1,91.1412187120002,0,19,38.6576402951347,0,0,0,0,0,0,0,0,0
0,28700,137247,186685,"DebtCon","Mgr",0,0,0,110.495002353758,2,39,30.8597243249368,0,0,0,1,1,0,1,0,0
0,20800,46434,68490,"DebtCon","Office",6,0,0,171.283472849206,2,26,35.9992964660699,0,0,0,0,0,0,0,0,0
0,8700,46489,63573,"DebtCon","Mgr",4,0,0,196.249070000193,1,21,28.7879228543341,0,0,0,0,0,0,0,0,0
0,21400,96016,135783,"DebtCon","Mgr",14,0,0,169.016137851754,2,25,35.6120248074373,0,0,0,0,0,0,0,0,0
0,13300,50039,63784,"DebtCon","Other",3,0,0,176.846195506285,0,13,27.8655887326345,0,0,0,0,0,0,0,0,0
0,9900,84920,201713,"HomeImp","Self",13,0,0,3.04438413988425,0,8,21.0576413203765,0,0,0,0,0,0,1,0,0
1,10600,61294,82646,"DebtCon","ProfExe",5,0,4,87.859169291003,2,13,36.3951481489349,0,0,0,0,0,0,0,0,0
0,16000,31000,54000,"DebtCon","Other",16,0,0,110.6,1,18,29.9525544631772,0,0,0,0,0,0,0,0,1
0,13400,65662,92050,"DebtCon","Other",2,0,0,20.7592152950837,1,3,42.0093900779306,0,0,0,0,0,0,0,0,0
0,9800,55539,73560,"DebtCon","Office",4,0,0,85.900936243969,1,14,26.3316190605246,0,0,0,0,0,0,0,0,0
0,14800,88898,107208,"DebtCon","Office",30,0,0,329.760214585721,1,50,36.7450130066625,0,0,0,1,0,0,0,0,0
1,15500,54653,73117,"DebtCon","Other",13,2,3,102.299116912087,0,27,29.54185091158,0,0,0,1,1,1,1,1,0
0,16900,66812,90973,"HomeImp","Office",9,0,0,108.005525870599,0,10,37.4690179474508,0,0,0,1,1,0,0,0,0
0,9200,46707,60000,"DebtCon","Mgr",4,0,0,192.8,2,17,38.5444418570094,0,0,0,0,0,0,0,0,1
0,28800,16000,44761,"DebtCon","Other",10,0,0,84.728267957733,2,14,22.8416631874822,1,0,0,0,1,0,1,0,0
0,4400,40341,60250,"NotProvided","NotProvided",9.9,0,0,208,2,2,3.68895849571049,1,0,1,1,1,1,1,1,1
1,39400,162000,235000,"DebtCon","Mgr",10,3,4,77.1,0,21,33.9023200058855,0,0,0,0,0,0,0,0,1
0,16500,48491,112677,"HomeImp","Office",2,0,2,138.096086099679,1,23,37.2533332237756,0,0,0,1,0,0,0,0,0
0,22900,131767,174684,"NotProvided","Mgr",24,5,4,329.647794973512,1,28,32.3616270612653,0,0,0,1,0,0,0,0,0
0,14900,22245,31531,"DebtCon","Office",7,0,0,91.07421817602,0,16,21.6205802771778,0,0,0,0,0,0,0,0,0
0,27600,64818,91915,"DebtCon","Other",16,0,0,99.6046078091633,0,17,32.4611443332681,0,0,0,0,0,0,0,0,0
0,20500,173061,220886,"DebtCon","Office",13,0,0,213.914359933623,1,32,43.7957342901573,0,0,0,0,0,0,0,0,0
0,10400,66044,83531,"HomeImp","Office",12,0,0,241.514153224688,0,31,45.5698426521708,0,0,0,0,0,0,0,0,0
0,9600,64758,63646,"HomeImp","Other",5,0,0,120.644558577935,0,34,35.984929349639,0,0,0,0,0,0,0,0,0
1,6000,16878,25850,"NotProvided","Mgr",1,0,1,218.6,5,34,31.9836860374052,0,0,0,0,0,0,0,0,1
0,16300,67524,85577,"DebtCon","Other",8,0,0,75.4343279865615,3,11,31.7618287773625,0,0,0,0,0,0,0,0,0
1,30200,36000,73500,"DebtCon","Office",14,0,1,202.966666666667,0,33,30.3785475699876,0,0,0,0,0,0,0,0,1
0,10700,126751,184554,"DebtCon","Other",8,0,0,225.870352145071,0,19,34.137054569813,0,0,0,0,0,0,0,0,0
1,10500,89000,268000,"HomeImp","ProfExe",8,4,4,120.8,2,15,31.9876363269834,0,0,1,0,1,0,0,0,1
0,9500,42699,57680,"DebtCon","NotProvided",10,0,0,114.492908502516,1,26,25.0751529500564,0,0,0,0,0,0,0,0,0
0,17500,90221,113564,"DebtCon","Other",19,0,0,265.184625245787,1,17,27.0294389672202,0,0,0,0,0,0,0,0,0
0,8200,67489,80145,"HomeImp","Other",2,0,0,104.396506644156,0,7,36.9123108754923,0,0,0,0,0,0,0,0,0
0,8000,45557,56235,"DebtCon","NotProvided",7,0,1,84.6911348817038,1,16,36.5031607520129,0,0,0,1,0,0,1,0,0
0,10900,59029,76120,"DebtCon","Other",2,0,0,231.734144375068,0,10,36.0256838279058,0,0,0,0,0,0,0,0,0
0,12500,81865,101048,"DebtCon","Other",1,0,0,147.402227444929,0,23,38.8551627211762,0,0,0,0,0,0,0,0,0
0,26700,18590,53462,"DebtCon","Other",25,0,0,111.995570844859,1,11,22.9598067690059,0,0,0,0,0,0,0,0,0
0,15100,26196,45657,"HomeImp","Other",9,0,0,86.7165933933306,1,12,29.3217544658164,0,0,0,0,0,0,0,0,0
0,25000,109000,175000,"DebtCon","Sales",17,0,0,298.333333333333,1,31,35.0288564243907,0,0,0,0,0,0,0,0,1
0,14500,78503,90558,"DebtCon","Mgr",19,0,0,250.452289365472,10,24,36.876234534409,0,0,0,0,0,0,0,0,0
0,21900,61468,87450,"DebtCon","Office",5,0,0,166.610816615302,1,16,38.2012104010215,0,0,0,1,1,0,1,0,0
0,17800,54003,116434,"DebtCon","ProfExe",18,0,0,268.715303963171,0,19,24.251971764612,0,0,0,0,0,0,0,0,0
1,10000,41741,56000,"DebtCon","Office",3,0,0,20.2333333333333,2,6,38.1092275159337,0,0,0,0,0,0,0,0,1
0,23600,57327,105411,"DebtCon","ProfExe",14,0,3,276.182362670316,0,35,29.2830325018908,0,0,0,0,0,0,0,0,0
0,13700,80300,98088,"HomeImp","ProfExe",1,0,0,66.7239468381798,0,20,36.5165324994393,0,0,0,0,0,0,0,0,0
0,12800,81694,101680,"DebtCon","Other",0,0,0,159.354104054468,1,22,40.111578297504,0,0,0,0,0,0,0,0,0
0,21800,32335,49621,"HomeImp","Self",3,1,0,115.130207633178,0,10,26.9260214713477,0,0,0,0,1,0,1,0,0
0,13000,12617,25425,"DebtCon","Other",13,0,0,90.9333333333333,2,9,29.2188954187319,1,0,0,1,1,0,0,0,1
0,23400,90924,116819,"DebtCon","Other",24,0,0,245.897861621334,1,27,40.8574270369287,0,0,0,0,0,0,0,0,0
0,13900,155486,178789,"DebtCon","ProfExe",7,0,1,192.482316017112,4,26,41.1767118268631,0,0,0,1,0,0,0,0,0
1,19400,86219,126904,"HomeImp","Other",0,0,0,86.5666666666667,0,0,34.4808497835001,0,0,0,0,0,1,0,0,0
0,14700,90662,111778,"DebtCon","ProfExe",1,1,1,148.423246325259,0,33,31.7701015458303,0,0,0,0,0,0,0,0,0
0,25000,57459,96000,"DebtCon","Other",16,0,1,133.766666666667,0,30,32.8818469308977,0,0,0,0,0,0,0,0,1
0,18100,89454,119019,"DebtCon","Other",13,0,0,127.246196279891,1,8,37.5252726910754,0,0,0,0,0,0,0,0,0
1,41200,48400,99500,"DebtCon","Other",3,1,1,203.8,2,38,41.8636310541507,0,0,0,0,0,0,0,0,1
0,20000,38955,80680,"DebtCon","ProfExe",8,0,0,295.300779298446,0,18,40.3909560117922,0,0,0,0,0,0,0,0,0
1,8900,33208,75000,"DebtCon","Mgr",22,0,3,166.2,1,33,39.4278901570746,0,0,0,0,0,0,0,0,1
0,8000,80817,89515,"DebtCon","Other",0,3,0,68.8900961658465,0,4,29.6389014185867,0,0,0,0,0,1,0,0,0
1,4900,44000,59745,"HomeImp","Other",10,0,0,81.5,3,13,42.6774506528524,0,0,0,0,0,0,0,0,1
0,25100,66938,92544,"DebtCon","ProfExe",8,1,1,135.665070226189,4,26,34.5658763051899,0,0,0,0,0,0,0,0,0
0,16600,77380,123638,"NotProvided","NotProvided",9,0,0,304.19515319408,0,16,34.1186153579264,0,0,1,1,1,1,1,1,0
1,15000,38000,73200,"DebtCon","Other",6,0,0,171.3,0,17,29.2933443539279,0,0,0,0,0,0,0,0,1
0,20600,91180,98088,"DebtCon","ProfExe",2,1,0,125.676849874023,0,20,36.5374005312041,0,0,0,0,0,0,0,0,0
1,18300,60100,82506,"DebtCon","ProfExe",10,3,1,171.466666666667,2,64,31.9836860374052,0,0,0,0,0,0,0,0,1
0,30100,138322,186139,"DebtCon","ProfExe",2,0,0,215.750867966239,2,19,39.1891416029721,0,0,0,0,0,0,0,0,0
0,15600,105959,121747,"DebtCon","Other",0,0,0,120.533131428771,2,21,39.2948128133476,0,0,0,0,0,0,0,0,0
0,23600,69846,189234,"NotProvided","Other",11,0,0,357.805061902776,0,17,30.5642803356677,0,0,0,0,0,0,0,0,0
0,12600,100590,138649,"HomeImp","ProfExe",14,0,0,138.164704643613,4,22,34.598727401187,0,0,0,0,0,0,0,0,0
0,25600,240092,263958,"HomeImp","Self",5,1,0,245.679470589208,2,51,38.9735393290611,0,0,0,0,0,0,0,0,0
0,10500,26000,39000,"DebtCon","Other",9,0,1,152.233333333333,7,29,42.5396857060211,0,0,0,1,0,0,0,0,1
1,12800,111000,124500,"DebtCon","Sales",7,1,0,203.9,2,40,32.7610839812044,0,0,0,0,0,0,0,0,1
0,7800,48200,59000,"DebtCon","Other",23,0,0,274.966666666667,3,29,35.7258521860586,0,0,0,0,0,0,0,0,1
1,39000,399412,511164,"DebtCon","ProfExe",5,0,0,181.962400806082,0,21,43.7300318522751,0,0,0,0,0,0,0,0,0
0,27900,142346,185057,"DebtCon","ProfExe",9,0,1,155.548699007127,0,36,39.397042716214,0,0,0,0,0,0,0,0,0
0,8800,56963,70607,"HomeImp","Other",4,0,0,99.7644145797041,3,19,40.3452607325116,0,0,0,0,0,0,0,0,0
0,10500,53537,66674,"DebtCon","Office",4,0,0,83.5030947993561,2,11,37.0984134489849,0,0,0,0,0,0,0,0,0
0,10100,137299,200339,"DebtCon","ProfExe",0,0,0,66.3575904643313,2,23,35.2377013004467,0,0,0,0,0,0,0,0,0
0,25300,60084,88898,"DebtCon","Other",7,0,0,227.086924411725,0,19,36.4444309944494,0,0,0,0,0,0,0,0,0
0,88900,48919,93371,"DebtCon","Other",15,0,1,205.650159466556,0,15,34.818261818587,0,0,0,0,0,0,0,0,0
0,7800,55000,62800,"HomeImp","Other",6,0,0,123.033333333333,0,34,42.1388476699725,0,0,0,0,0,0,0,0,1
0,14300,52608,76936,"DebtCon","Other",0,0,0,217.27719187926,0,9,34.0953840382934,0,0,0,0,0,0,0,0,0
1,21600,154991,204000,"DebtCon","Self",1,2,4,165.600830013936,0,43,38.0149172729323,0,1,1,0,0,0,0,0,0
0,6100,5143,47400,"NotProvided","NotProvided",1,0,0,122.204662761713,0,0,3.65737071803649,1,0,1,1,1,1,1,1,1
0,17000,152900,191146,"DebtCon","Other",7.5,0,0,216.669515351762,2,16,40.2296140298292,0,0,0,0,0,1,0,0,1
0,17000,125728,159770,"DebtCon","Mgr",5,0,0,228.422382153307,0,18,37.0083737814186,0,0,1,0,0,0,0,0,0
0,25500,50847,79738,"DebtCon","Other",20,0,0,204.677900671532,0,26,35.8600876348513,0,0,0,0,0,0,0,0,0
0,23500,132737,285749,"HomeImp","Mgr",4,0,0,213.392994857438,0,14,31.2361138069239,0,0,0,0,0,0,0,0,0
0,7100,47198,74753,"HomeImp","Office",2,0,0,48.8546446540989,0,4,41.3025469040557,1,0,0,0,0,0,0,0,0
0,10000,29581,56475,"HomeImp","Other",9,2,0,309.264497459001,2,12,34.4871880409714,1,0,0,0,0,0,0,0,0
1,5000,46696,85202,"HomeImp","Other",2,1,2,148.340645492302,0,14,46.4898740006703,0,0,0,0,0,0,0,0,0
0,15300,27791,53184,"DebtCon","Office",1,0,0,81.6259708599148,1,9,39.0078227588059,1,0,0,0,0,0,0,0,0
0,17400,113890,135146,"DebtCon","NotProvided",16,0,0,174.101459583003,1,17,37.6335490996314,0,0,0,0,0,0,0,0,0
0,14200,60570,74648,"DebtCon","ProfExe",2,0,0,137.841105263823,2,35,40.2897612984245,0,0,0,0,0,0,0,0,0
1,10000,59543,86800,"DebtCon","Other",9,3,1,152.133333333333,2,51,40.206333768408,0,0,0,0,0,0,0,0,1
0,22500,87361,140632,"DebtCon","ProfExe",24,0,0,146.296171887629,0,25,39.8767699309656,0,0,0,0,0,0,0,0,0
0,25000,22800,35000,"DebtCon","Other",10,1,0,88.9333333333333,2,14,26.100802572193,1,0,0,0,1,0,1,0,1
0,12000,35028,55079,"HomeImp","Other",23,0,1,108.633968569658,0,23,40.7974575484253,0,0,0,0,0,0,0,0,0
0,21800,80092,98561,"DebtCon","Mgr",5,0,0,73.3179301245204,7,24,37.1382839722132,0,0,0,0,0,0,0,0,0
0,28300,130028,178918,"DebtCon","Mgr",2,0,2,113.942638858436,17,39,33.4401616268652,0,0,0,1,1,0,1,0,0
0,30000,77853,114746,"HomeImp","Other",6,4,0,114.583722484345,10,21,43.2947436401037,0,0,0,1,1,0,0,0,0
0,25500,71922,121708,"DebtCon","Mgr",8,1,0,151.969341148478,0,27,33.1599406281253,1,0,0,0,0,0,0,0,0
0,28200,44321,63050,"DebtCon","Office",19,0,0,182.247305721832,2,22,32.4771670307252,0,0,0,0,0,0,0,0,0
0,58900,40100,70672,"DebtCon","Other",3,0,0,112.319514054766,0,20,30.3884305852411,0,0,0,0,0,0,0,0,0
0,13900,80960,100730,"DebtCon","Other",0,0,0,153.087555528101,0,22,40.1953069350893,0,0,0,0,0,0,0,0,0
0,10600,28264,86546,"HomeImp","ProfExe",20,0,0,244.140509026335,0,11,24.2023500803496,0,0,0,0,0,0,0,0,0
1,10000,76700,97800,"DebtCon","Other",25,2,10,205.233333333333,3,26,31.2767156791532,0,0,0,1,0,0,0,0,1
1,5700,70000,84579,"DebtCon","Sales",0.1,0,0,95.9,1,17,31.8090859214026,0,0,0,0,0,0,0,0,1
0,11300,77926,89216,"DebtCon","Mgr",6,0,0,146.810154077575,2,26,39.4669642231646,0,0,0,0,0,0,0,0,0
0,16900,47129,62342,"DebtCon","Other",15,0,0,290.148921221638,0,21,30.3185967953217,0,0,0,0,0,0,0,0,0
0,24300,41323,73309,"DebtCon","Other",27,0,1,298.185904127777,2,32,36.1552775167512,0,0,0,0,0,0,0,0,0
1,15800,66399,58995,"HomeImp","Other",1,2,3,194.987088123298,1,45,52.2031645055968,1,0,0,0,0,0,0,0,0
0,11600,22635,33353,"DebtCon","Office",6,0,0,85.5720703497141,0,16,19.2238726649032,0,0,0,0,0,0,0,0,0
1,12800,67060,83989,"DebtCon","Office",9,6,3,116.466757432787,2,24,43.5723075092734,0,0,0,1,0,0,0,0,0
0,17800,13839,171378,"HomeImp","Mgr",23,0,0,86.7026248033624,2,21,31.3596095328078,0,0,0,0,0,0,0,0,0
0,17500,17889,94453,"DebtCon","Other",19,0,0,244.356227399862,2,41,35.7447708858386,0,0,0,0,0,0,0,0,0
0,27800,64804,97553,"DebtCon","Other",15,1,0,105.098663747145,1,17,32.1778610622407,0,0,0,0,0,0,0,0,0
0,10100,63283,82912,"HomeImp","Other",0,0,0,99.8162582508572,1,7,38.3705397064195,0,0,0,0,0,0,0,0,0
0,9800,54564,62109,"DebtCon","Mgr",10,0,0,124.021625039458,0,19,32.5656863719531,0,0,0,0,0,0,0,0,0
0,38200,128081,196037,"DebtCon","Mgr",4,0,0,197.865492083037,0,24,32.5678569081183,0,0,1,0,0,0,0,0,0
0,20200,61303,97780,"HomeImp","ProfExe",17,0,1,632.103185697874,1,24,20.7370390088191,0,0,0,0,0,0,0,0,0
0,5300,44993,50673,"HomeImp","Office",7,0,0,184.742767163459,0,18,27.9061227256321,0,0,0,1,1,0,1,0,0
0,15500,93730,106841,"DebtCon","Sales",13,0,1,132.820570944241,0,18,33.2929736931543,0,0,0,1,0,0,0,0,0
1,19000,46300,72000,"DebtCon","ProfExe",5,1,1,215.033333333333,6,24,26.6343475182701,0,0,0,0,0,0,0,0,1
0,27700,63962,101676,"DebtCon","Other",15,0,1,138.569412599005,0,30,37.3845884820375,0,0,0,0,0,0,0,0,0
