Year;Gender;Age; Marital Status;Educational Level;Religion;Job;Description of the charge;crime;Number
2016;Female;26;Not Specified;High School;Christian;Nanny;Murder;Murder;1
2016;Male;32;Single;High School;Christian;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;33;Single;High School;Muslim;Servant;Theft from / on a public road;Thefting;1
2016;Male;29;Not Specified;High School;Muslim;Electrician;Assaulting the safety of the body of others leading to death;Assault;1
2016;Male;29;Single;High School;Muslim;Not Specified;Deliberately setting fire to buildings;vandalism;1
2016;Male;27;Married;High School;Muslim;Partner;Theft from / in the villa;Burglary;1
2016;Female;28;Single;High School;Muslim;Sales Executive;Human trafficking / exploitation of the prostitution of others;Human Trafficking;1
2016;Male;14;Single;High School;Muslim;Not Specified;Theft from / on a public road;Thefting;1
2016;Female;29;Single;High School;Muslim;Representative;Theft from / on a public road;Thefting;1
2016;Female;31;Single;High School;Muslim;Cleaner;Theft from / in a building;Thefting;1
2016;Male;34;Single;High School;Muslim;Unemployed;Murder;Murder;1
2016;Male;24;Not Specified;High School;Not Specified;Not Specified;Theft from / on a public road;Thefting;1
2016;Male;24;Single;High School;Muslim;Worker;Theft from / in a company or institution;Thefting;1
2016;Male;22;Single;High School;Muslim;Not Specified;Theft from / in a company or institution;Thefting;1
2016;Male;9;Single;High School;Muslim;Not Specified;Kidnapping;Kidnapping;1
2016;Male;27;Single;High School;Muslim;Waitor;Theft from / in an apartment;Burglary;1
2016;Male;30;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;31;Not Specified;High School;Christian;Guard;Assaulting the safety of the body of others leading to death;Assault;1
2016;Male;27;Single;High School;Hindu;Barber;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;43;Not Specified;High School;Muslim;Seller;Murder;Murder;1
2016;Female;29;Single;High School;Muslim;Investor;Theft from / in a company or institution;Thefting;1
2016;Male;32;Single;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;28;Married;High School;Muslim;Worker;The attempted murder;Murder;1
2016;Male;31;Married;High School;Muslim;Representative;Theft from / in an apartment;Burglary;1
2016;Male;43;Married;High School;Muslim;Sales Executive;Theft from / in a company or institution;Thefting;1
2016;Female;26;Single;High School;Christian;Nurse;Murder;Murder;1
2016;Male;36;Married;High School;Hindu;Representative;Theft from / in an apartment;Burglary;1
2016;Male;24;Single;High School;Muslim;Waitor;Theft from / in an apartment;Burglary;1
2016;Male;29;Single;High School;Christian;Guard;Theft from / in a company or institution;Thefting;1
2016;Male;24;Single;High School;Muslim;carpenter;Kidnapping;Kidnapping;1
2016;Male;17;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;33;Single;High School;Muslim;Clerk;Rape;Rape;1
2016;Male;34;Single;High School;Christian;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;28;Single;High School;Muslim;Representative;Theft from / in a company or institution;Thefting;1
2016;Male;21;Not Specified;High School;Muslim;Worker;Murder;Murder;1
2016;Male;43;Single;High School;Christian;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;53;Not Specified;High School;Muslim;Partner;Murder;Murder;1
2016;Male;33;Single;High School;Muslim;Marketing Executive;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;28;Not Specified;High School;Christian;Sales Executive;Murder;Murder;1
2016;Male;25;Not Specified;High School;Muslim;Chef;Theft from / in an apartment;Burglary;1
2016;Female;39;Single;High School;Christian;Guard;Rape;Rape;1
2016;Male;21;Single;High School;Muslim;Not Specified;Kidnapping;Kidnapping;1
2016;Male;30;Single;High School;Muslim;Representative;Theft from / in an apartment;Burglary;1
2016;Female;23;Single;High School;Christian;Clerk;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;25;Single;High School;Christian;Servant;Murder;Murder;1
2016;Female;25;Single;High School;Muslim;Not Specified;Theft from / on a public road;Thefting;1
2016;Male;26;Single;High School;Buddhist;Chef;Murder;Murder;1
2016;Male;24;Single;High School;Muslim;Guard;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;49;Single;High School;Hindu;Builder;Theft from / in a company or institution;Thefting;1
2016;Male;24;Not Specified;High School;Christian;Worker;Murder;Murder;1
2016;Female;20;Single;High School;Muslim;Sales Executive;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Male;25;Not Specified;High School;Christian;Builder;Assaulting the safety of the body of others leading to death;Assault;1
2016;Male;26;Married;High School;Christian;Representative;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;35;Single;High School;Christian;Assistant;Murder;Murder;1
2016;Male;29;Not Specified;High School;Hindu;carpenter;Murder;Murder;1
2016;Female;29;Single;High School;Hindu;House Maid;Murder;Murder;1
2016;Female;24;Single;High School;Christian;Assistant;Rape;Rape;1
2016;Female;26;Single;High School;Muslim;Officer;Rape;Rape;1
2016;Male;25;Single;High School;Muslim;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;26;Single;High School;Not Specified;Not Specified;Car Thift;Thefting;1
2016;Male;22;Not Specified;High School;Muslim;Electrician;The attempted murder;Murder;1
2016;Male;29;Single;High School;Muslim;Doctor;House Burglary ;Burglary;1
2016;Male;26;Single;High School;Christian;Security Officer;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;21;Single;High School;Hindu;Assistant;Murder;Murder;1
2016;Female;21;Single;High School;Hindu;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;32;Married;High School;Christian;Employee;House Burglary ;Burglary;1
2016;Male;47;Not Specified;High School;Christian;Smith;Assaulting the safety of the body of others leading to death;Assault;1
2016;Male;2;Single;High School;Muslim;Unemployed;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;25;Married;High School;Not Specified;Unemployed;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Female;38;Single;High School;Muslim;Servant;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Female;24;Married;High School;Muslim;House Wife;Human trafficking / exploitation of the prostitution of others;Human Trafficking;1
2016;Male;25;Single;High School;Muslim;Worker;Theft from / on a public road;Thefting;1
2016;Female;29;Single;High School;Christian;Representative;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;21;Single;High School;Muslim;Representative;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Female;23;Single;High School;Muslim;Assistant;Murder;Murder;1
2016;Male;48;Married;High School;Muslim;Patron;The attempted murder;Murder;1
2016;Male;38;Single;High School;Muslim;Employee;Deliberately setting fire to buildings;vandalism;1
2016;Female;30;Married;High School;Muslim;Accountant;Initiating human trafficking;Human Trafficking;1
2016;Female;23;Single;High School;Christian;Seller;Rape;Rape;1
2016;Male;23;Single;High School;Not Specified;Electrician;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;19;Single;High School;Muslim;Student;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Female;28;Single;High School;Christian;Physiotherapist;Rape;Rape;1
2016;Female;22;Married;High School;Muslim;Worker;Human trafficking / forced labor;Human Trafficking;1
2016;Female;22;Single;High School;Muslim;Unemployed;Human trafficking / forced labor;Human Trafficking;1
2016;Female;24;Single;High School;Muslim;Artist;Human trafficking / forced labor;Human Trafficking;1
2016;Female;26;Married;High School;Muslim;House Wife;Theft from / in a building;Thefting;1
2016;Female;31;Married;High School;Muslim;Not Specified;Theft from / on a public road;Thefting;1
2016;Male;21;Single;High School;Muslim;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;46;Married;High School;Christian;Driver;Murder;Murder;1
2016;Male;29;Single;High School;Hindu;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;23;Married;High School;Muslim;House Wife;Theft from / in an apartment;Burglary;1
2016;Female;28;Single;High School;Muslim;Student;Human trafficking / exploitation of the prostitution of others;Human Trafficking;1
2016;Male;38;Married;High School;Hindu;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;32;Married;High School;Christian;Supervisor;House Burglary ;Burglary;1
2016;Female;20;Single;High School;Muslim;Teacher;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Female;22;Single;High School;Muslim;Supervisor;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Male;26;Single;High School;Muslim;Business Man;The attempted murder;Murder;1
2016;Female;31;Married;High School;Christian;Business Man;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Male;46;Married;High School;Buddhist;Business Man;Murder;Murder;1
2016;Female;30;Single;High School;Muslim;Sales Executive;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Female;36;Married;High School;Christian;Hairdresser;Theft from / on a public road;Thefting;1
2016;Female;35;Married;High School;Muslim;Sales Executive;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;38;Single;High School;Christian;Nanny;Rape;Rape;1
2016;Male;44;Single;High School;Not Specified;Representative;Murder;Murder;1
2016;Male;34;Single;High School;Muslim;Chef;Murder;Murder;1
2016;Male;23;Not Specified;High School;Not Specified;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;28;Not Specified;High School;Sikh;Chef;Murder;Murder;1
2016;Female;32;Not Specified;High School;Not Specified;Not Specified;Rape;Rape;1
2016;Female;18;Single;High School;Hindu;Waitor;Kidnapping;Kidnapping;1
2016;Male;46;Married;High School;Muslim;Business Man;Car Thift;Thefting;1
2016;Female;31;Single;High School;Christian;Coordinator;Rape;Rape;1
2016;Female;30;Single;High School;Christian;Unemployed;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Female;34;Single;High School;Christian;Worker;Rape;Rape;1
2016;Female;8;Single;High School;Muslim;Student;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Female;33;Married;High School;Muslim;Not Specified;Human trafficking / exploitation of the prostitution of others;Human Trafficking;1
2016;Female;57;Married;High School;Christian;House Wife;Theft from / on a public road;Thefting;1
2016;Male;62;Married;High School;Jewish;Retired;Theft from / in an apartment;Burglary;1
2016;Female;20;Single;High School;Muslim;Teacher;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Female;26;Single;High School;Muslim;Teacher;Human trafficking / sexual exploitation;Human Trafficking;1
2016;Male;29;Not Specified;High School;Not Specified;Not Specified;Theft from / on a public road;Thefting;1
2016;Male;32;Single;High School;Not Specified;Seller;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Female;25;Single;High School;Christian;Representative;Assaulting the safety of the body of others leading to death;Assault;1
2016;Female;33;Not Specified;High School;Not Specified;Assistant;Car Thift;Thefting;1
2016;Male;15;Single;High School;Hindu;Representative;Theft from / on a public road;Thefting;1
2016;Male;36;Not Specified;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;24;Not Specified;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2016;Male;0;Not Specified;High School;Christian;Unemployed;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;28;Married;High School;Muslim;Worker;House Burglary ;Burglary;1
2017;Female;25;Single;High School;Muslim;Not Specified;Rape;Rape;1
2017;Female;39;Married;High School;Muslim;House Wife;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;102;Divorced;High School;Muslim;House Wife;The attempted murder;Murder;1
2017;Male;34;Married;High School;Muslim;Employee;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;61;Married;High School;Muslim;Not Specified;Theft from / in farm;Burglary;1
2017;Female;57;Married;High School;Muslim;House Wife;Theft from / in the villa;Burglary;1
2017;Male;27;Married;High School;Muslim;Employee;Motorcycle theft;Thefting;1
2017;Male;28;Married;High School;Muslim;Not Specified;Theft from / in farm;Burglary;1
2017;Female;48;Divorced;High School;Muslim;House Wife;House Burglary ;Burglary;1
2017;Male;25;Married;High School;Muslim;Employee;Theft from / in farm;Burglary;1
2017;Male;55;Married;High School;Muslim;Manager;Theft from / in a company or institution;Thefting;1
2017;Male;78;Married;High School;Muslim;companion;House Burglary ;Burglary;1
2017;Male;36;Single;High School;Muslim;Not Specified;Facilitating others by any means of using influences;Drugs;1
2017;Male;50;Married;High School;Muslim;Employee;Assaulting the safety of the body of others leading to death;Assault;1
2017;Male;40;Married;High School;Muslim;Employee;Assaulting the safety of the body of others leading to death;Assault;1
2017;Male;54;Married;High School;Muslim;Employee;Assaulting the safety of the body of others leading to death;Assault;1
2017;Male;31;Married;High School;Muslim;Employee;House Burglary ;Burglary;1
2017;Male;30;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;27;Married;High School;Muslim;Employee;Theft from / in the villa;Burglary;1
2017;Male;36;Married;High School;Muslim;Employee;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;31;Single;High School;Not Specified;Student;Stealing from / on a farm;Burglary;1
2017;Male;67;Married;High School;Muslim;Driver;Truck Thifting;Thefting;1
2017;Female;26;Married;High School;Muslim;House Wife;Kidnapping;Kidnapping;1
2017;Male;24;Single;High School;Muslim;Student;The attempted murder;Murder;1
2017;Male;36;Married;High School;Muslim;Employee;Theft from / in farm;Burglary;1
2017;Male;23;Married;High School;Muslim;Employee;Deliberately setting fire to car;vandalism;1
2017;Female;54;Married;High School;Muslim;House Wife;Theft from / in government facilities;Thefting;1
2017;Male;38;Divorced;High School;Muslim;Employee;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;23;Single;High School;Muslim;Baby;Theft from / in a company or institution;Thefting;1
2017;Male;33;Married;High School;Muslim;Employee;Theft from / in a company or institution;Thefting;1
2017;Female;52;Married;High School;Muslim;House Wife;Theft from / in the villa;Burglary;1
2017;Male;79;Married;High School;Muslim;Retired;Stealing from / on a farm;Burglary;1
2017;Male;41;Divorced;High School;Muslim;Employee;House Burglary ;Burglary;1
2017;Female;37;Married;High School;Muslim;House Wife;The attempted murder;Murder;1
2017;Male;22;Married;High School;Muslim;Unemployed;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;20;Single;High School;Muslim;Student;Facilitating others by any means of using influences;Drugs;1
2017;Male;18;Single;High School;Muslim;Unemployed;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;21;Not Specified;High School;Muslim;Baby;Deliberately setting fire to car;vandalism;1
2017;Female;54;Married;High School;Muslim;Investor;Theft from / in the villa;Burglary;1
2017;Male;51;Married;High School;Muslim;Mechanical;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;53;Married;High School;Muslim;Teacher;Deliberately setting fire to buildings;vandalism;1
2017;Male;40;Single;High School;Muslim;Truck Driver;Truck Thifting;Thefting;1
2017;Female;20;Single;High School;Muslim;Student;Kidnapping;Kidnapping;1
2017;Male;68;Married;High School;Muslim;Partner;Theft from / on a public road;Thefting;1
2017;Male;53;Married;High School;Muslim;Investor;Kidnapping;Kidnapping;1
2017;Male;42;Single;High School;Muslim;Chef;Theft from / in a desert or remote area;Thefting;1
2017;Male;71;Single;High School;Hindu;Accountant;Theft from / in the villa;Burglary;1
2017;Female;66;Married;High School;Hindu;Sales Executive;Theft from / in the villa;Burglary;1
2017;Male;17;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;40;Married;High School;Muslim;Driver;House Burglary ;Burglary;1
2017;Male;54;Married;High School;Muslim;secretary;Murder;Murder;1
2017;Male;47;Married;High School;Muslim;Assistant;House Burglary ;Burglary;1
2017;Male;51;Single;High School;Muslim;Servant;Theft from / in farm;Burglary;1
2017;Male;49;Married;High School;Muslim;Investor;Theft from / on a public road;Thefting;1
2017;Male;16;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;15;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;67;Married;High School;Muslim;Seller;Theft from / on a public road;Thefting;1
2017;Female;41;Married;High School;Muslim;House Wife;Deliberately setting fire to buildings;vandalism;1
2017;Male;47;Married;High School;Muslim;Driver;Theft from / on a public road;Thefting;1
2017;Male;55;Married;High School;Muslim;Investor;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;50;Not Specified;High School;Muslim;Worker;Stealing from / on a farm;Burglary;1
2017;Male;26;Not Specified;High School;Muslim;Student;Bring narcotic drugs with the intention of promoting;Drugs;1
2017;Male;17;Single;High School;Muslim;Student;Theft from / in school;Thefting;1
2017;Male;51;Not Specified;High School;Not Specified;Not Specified;Stealing from a boat;Thefting;1
2017;Male;16;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;47;Married;High School;Muslim;Partner;Theft from / in a company or institution;Thefting;1
2017;Male;66;Married;High School;Muslim;Partner;Theft from / on a public road;Thefting;1
2017;Male;43;Married;High School;Muslim;Driver;Theft from / on a public road;Thefting;1
2017;Female;22;Not Specified;High School;Muslim;Student;Car Thift;Thefting;1
2017;Male;54;Single;High School;Christian;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;15;Single;High School;Muslim;Unemployed;Rape;Rape;1
2017;Male;64;Married;High School;Muslim;Not Specified;Theft from / in a company or institution;Thefting;1
2017;Male;55;Married;High School;Muslim;Engineer;Theft from / in an apartment;Burglary;1
2017;Male;37;Married;High School;Muslim;Driver;Theft from / on a public road;Thefting;1
2017;Male;60;Married;High School;Muslim;Unemployed;Theft from / on a public road;Thefting;1
2017;Female;26;Married;High School;Muslim;House Wife;Murder;Murder;1
2017;Female;53;Not Specified;High School;Muslim;Worker;Kidnapping;Kidnapping;1
2017;Male;29;Single;High School;Muslim;Patron;Assaulting the safety of the body of others leading to death;Assault;1
2017;Male;14;Single;High School;Muslim;Not Specified;Rape;Rape;1
2017;Female;19;Single;High School;Muslim;Not Specified;Murder;Murder;1
2017;Female;13;Single;High School;Muslim;Student;Rape;Rape;1
2017;Female;44;Married;High School;Muslim;Partner;Car Thift;Thefting;1
2017;Male;13;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;36;Single;High School;Muslim;Supervisor;Theft from / on a public road;Thefting;1
2017;Male;55;Married;High School;Muslim;Security Officer;Theft from / on a public road;Thefting;1
2017;Male;37;Married;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;35;Single;High School;Muslim;Not Specified;Motorcycle theft;Thefting;1
2017;Male;47;Married;High School;Muslim;Not Specified;House Burglary ;Burglary;1
2017;Male;52;Married;High School;Muslim;Driver;Theft from / in a building;Thefting;1
2017;Female;33;Married;High School;Muslim;House Wife;House Burglary ;Burglary;1
2017;Male;57;Married;High School;Muslim;Driver;Car Thift;Thefting;1
2017;Female;48;Married;High School;Muslim;House Wife;Rape;Rape;1
2017;Male;35;Married;High School;Buddhist;Electrician;House Burglary ;Burglary;1
2017;Male;40;Married;High School;Muslim;Teller;Theft from / in a company or institution;Thefting;1
2017;Male;26;Single;High School;Muslim;Not Specified;Assault on the integrity of the body of others leading to permanent disability;Assault;1
2017;Male;33;Married;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;55;Single;High School;Not Specified;Accountant;Theft from / on a public road;Thefting;1
2017;Male;43;Married;High School;Sikh;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;47;Married;High School;Muslim;Partner;Theft from / in the villa;Burglary;1
2017;Male;48;Married;High School;Muslim;Supervisor;Theft from / in a company or institution;Thefting;1
2017;Male;43;Married;High School;Muslim;Driver;The attempted murder;Murder;1
2017;Male;49;Married;High School;Muslim;Not Specified;Stealing from a boat;Thefting;1
2017;Male;47;Married;High School;Muslim;Development Manager;Theft from / in exhibition ;Thefting;1
2017;Male;12;Single;High School;Christian;Student;Theft from / in an apartment;Burglary;1
2017;Male;37;Married;High School;Muslim;Assistant;House Burglary ;Burglary;1
2017;Female;38;Married;High School;Muslim;House Wife;House Burglary ;Burglary;1
2017;Female;34;Married;High School;Hindu;House Wife;Theft from / on a public road;Thefting;1
2017;Male;17;Single;High School;Muslim;Unemployed;Kidnapping;Kidnapping;1
2017;Male;39;Married;High School;Muslim;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;11;Single;High School;Muslim;Not Specified;Rape;Rape;1
2017;Male;36;Single;High School;Muslim;Not Specified;Theft from / in a desert or remote area;Thefting;1
2017;Male;43;Married;High School;Muslim;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;11;Single;High School;Muslim;Not Specified;Murder;Murder;1
2017;Male;50;Married;High School;Muslim;Driver;Theft from / on a public road;Thefting;1
2017;Male;40;Single;High School;Muslim;Driver;House Burglary ;Burglary;1
2017;Male;40;Married;High School;Muslim;Chef;Theft from / in farm;Burglary;1
2017;Male;42;Married;High School;Christian;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;45;Married;High School;Muslim;Seller;Theft from / on a public road;Thefting;1
2017;Male;32;Married;High School;Muslim;Builder;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;37;Married;High School;Muslim;Accountant;Car Thift;Thefting;1
2017;Female;38;Single;High School;Muslim;Nanny;Murder;Murder;1
2017;Male;29;Married;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;32;Single;High School;Muslim;Store Keeper;Stealing from / in a house;Burglary;1
2017;Male;58;Married;High School;Christian;Messenger;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;52;Single;High School;Muslim;Patron;Murder;Murder;1
2017;Male;47;Married;High School;Muslim;Solderer;Assaulting the safety of the body of others leading to death;Assault;1
2017;Male;35;Single;High School;Muslim;Supervisor;Car Thift;Thefting;1
2017;Male;31;Married;High School;Muslim;Driver;Kidnapping;Kidnapping;1
2017;Male;9;Single;High School;Muslim;Not Specified;Murder;Murder;1
2017;Male;42;Single;High School;Muslim;Security Officer;Theft from / on a public road;Thefting;1
2017;Male;34;Married;High School;Muslim;Chef;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;43;Single;High School;Muslim;Patron;Theft from / in farm;Burglary;1
2017;Male;49;Married;High School;Muslim;Driver;Theft from / on a public road;Thefting;1
2017;Male;28;Single;High School;Muslim;Patron;Assaulting the safety of the body of others leading to death;Assault;1
2017;Female;32;Single;High School;Christian;Driver;House Burglary ;Burglary;1
2017;Male;29;Single;High School;Muslim;Driver;Theft from / in a company or institution;Thefting;1
2017;Male;36;Single;High School;Muslim;Patron;Theft from / in a desert or remote area;Thefting;1
2017;Male;57;Married;High School;Christian;Supervisor;House Burglary ;Burglary;1
2017;Male;36;Single;High School;Muslim;Grocer;Motorcycle theft;Thefting;1
2017;Male;30;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2017;Male;28;Married;High School;Muslim;Employee;Theft from / in a company or institution;Thefting;1
2017;Male;29;Single;High School;Muslim;Driver;Assaulting the safety of the body of others leading to death;Assault;1
2017;Male;26;Single;High School;Muslim;Barber;Theft from / in a company or institution;Thefting;1
2017;Male;38;Married;High School;Muslim;Worker;Car Thift;Thefting;1
2017;Male;53;Married;High School;Muslim;Not Specified;Murder;Murder;1
2017;Male;53;Married;High School;Hindu;Chief Executive Officer;Car Thift;Thefting;1
2017;Male;34;Single;High School;Muslim;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;37;Single;High School;Muslim;Worker;Murder;Murder;1
2017;Male;7;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;14;Not Specified;High School;Not Specified;Not Specified;Kidnapping;Kidnapping;1
2017;Male;27;Single;High School;Muslim;Worker;The attempted murder;Murder;1
2017;Male;29;Single;High School;Hindu;Worker;Murder;Murder;1
2017;Male;27;Single;High School;Muslim;Builder;The attempted murder;Murder;1
2017;Female;16;Single;High School;Muslim;Unemployed;Human trafficking / sexual exploitation;Human Trafficking;1
2017;Female;32;Married;High School;Christian;Hairdresser;House Burglary ;Burglary;1
2017;Male;27;Married;High School;Muslim;Patron;Theft from / in caravan;Burglary;1
2017;Male;6;Single;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;39;Married;High School;Muslim;Worker;Murder;Murder;1
2017;Female;17;Single;High School;Muslim;Student;Rape;Rape;1
2017;Male;34;Single;High School;Muslim;Electrician;The attempted murder;Murder;1
2017;Female;63;Married;High School;Christian;House Wife;Murder;Murder;1
2017;Male;31;Single;High School;Hindu;Engineer;House Burglary ;Burglary;1
2017;Male;38;Married;High School;Muslim;Seller;Theft from / in the villa;Burglary;1
2017;Female;62;Married;High School;Muslim;Unemployed;The attempted murder;Murder;1
2017;Male;53;Single;High School;Buddhist;Worker;Murder;Murder;1
2017;Male;24;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2017;Female;33;Single;High School;Christian;House Maid;The attempted murder;Murder;1
2017;Female;40;Married;High School;Muslim;Not Specified;Car Thift;Thefting;1
2017;Female;28;Single;High School;Muslim;House Maid;Murder;Murder;1
2017;Male;25;Married;High School;Not Specified;Worker;Theft from / on a public road;Thefting;1
2017;Male;13;Single;High School;Not Specified;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Female;34;Single;High School;Christian;House Maid;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2017;Male;41;Married;High School;Christian;Paramedic;Murder;Murder;1
2017;Male;25;Single;High School;Muslim;Builder;Car Thift;Thefting;1
2017;Male;33;Married;High School;Hindu;Operations Assistant;Motorcycle theft;Thefting;1
2017;Female;35;Divorced;High School;Muslim;House Maid;Human trafficking / sexual exploitation;Human Trafficking;1
2017;Male;37;Married;High School;Not Specified;Not Specified;Car Thift;Thefting;1
2017;Male;26;Single;High School;Christian;Clerk;Theft from / in workers' housing;Thefting;1
2017;Male;27;Married;High School;Muslim;Clerk;Theft from / in workers' housing;Thefting;1
2017;Male;29;Married;High School;Christian;Worker;Theft from / in workers' housing;Thefting;1
2017;Female;27;Single;High School;Muslim;Juice Maker;Deliberately setting fire to buildings;vandalism;1
2017;Male;23;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
